_unit_id,comment_text
EzIoFlhuPSD3n+2FYBpT5ZaBg18=,"Yes.. pre-embryological... dunno about anybody else but wikipedia seem big enough for all of us... so i for one am not proposing we go anywhere!! although I wonder if (one day) a 'wiki-book' dedicated to information for patient's could be good? also wonder if a highly formalised future wiki could seriously compete with medical textbooks. but that is just pie in the sky thinking. btw i too think the 'mess' is fantastic... I guess we should all recruit new members! I claim Alteripse as my recruit (gedday Alteripse!) - still have a long way to catch up with JFDW tho! the proposal i've made is really just an add on suggestion to the good work already done you all. "
TA7ONwz5a02ZKi8caMJK13pYj1g=,"It is not a question of what the party's official or unofficial name is. It is a question of the correct way of titling encyclopaedia articles. If we put a definite article in one article, logically we have to put it in hundreds and hundreds of other articles (The Republican Party, The Australian Labor Party, The Church of England), which serves no good purpose and makes it harder for readers to find articles with the search device (try it and see). It should be a rule that article titles do not include the definite article, unless it is part of the title of a cultural product such as a newspaper (The Scotsman) or a book (The Grapes of Wrath).  "
RZpJjypMO1rJlmQM/Z9tE7Km024=,"""

>There are many things like this. Doctrines are fairly stable. Explanations come 
>and go. Doctrines need not be understood to be believed. Doctrines are believed 
>on the basis that their source is God, not depending on whether they are 
>understood. Mkmcconn — 

That's a very a-historical point of view. The church was coming out with doctrinal statements about the trinity, and the Arians were twisting them and believing them. So the church went back and clarified what they meant. That's why some of the creeds are quite amazingly pedantic.

It's also a non-sensical point of view. You can't believe a bunch of words devoid of underlying meaning. You either believe them as they were meant, you mis-interpret them and thus mis-believe them, or you pretend to believe them. But there is no such thing as believing them without having a modicum of understanding. Sure you can believe some words are """"from God"""" but not know what they mean, but then you don't believe the doctrine you believe that there are some words that are true.

>If you read a few dozen explanations on the begottenness of the Son from a 
>spectrum of historical and contemporary sources, including Augustine, you will 
>not find that this doctrine is connected to theories of time, despite what the 
>deleted section claims about these theories being the """"root"""" of the doctrine.

Apparently you didn't read what Augustine wrote. Let me refresh your memory...
""""Your today yields not with tomorrow, for neither does it follow yesterday. Your today is eternity; therefore You begat the Co-eternal, to whom You said, 'This day have I begotten Thee.' Thou hast made all time; and before all times You are, nor in any time was there not time.""""

Augustine directly links God being external to time with the begetting of the Son. Now if you have a  different point of view, prove it! Otherwise it is just hand-waving and show.

> Don't understand the sentence above. Pfortuny 

People are interested in the relationship between biblical doctrine and science. What is the problem with a ONE LINE reference?

>Now my question is, have any published theologians linked Einstein's theories 
>about time with the eternity of God?

There's plenty of people thinking about this issue. Lewis is a published theologian is he not? Here is a paper from a college dealing with it....
http://www.behindthegrove.org.uk/resources/essays/God_Time.rtf

>Probably (but this is my oppinion) very little more (if more) than the 
>tautology """"not created, not made, and without a beginning"""". Pfortuny 17:46, 5 
>May 2004 (UTC)

Instead of opinions, let's have have evidence from church fathers.

>No, it is not that the filioque is fact or oppinion what matters here. What 
>matters here is what the doctrine of the Church is, not what it means, what it 
>refers to or whatever.  Pfortuny

The doctrine of the church is important, but what it means is irrelevant? Come on!! Why look up Wik if not to find out what something means? You don't need Wik to read the Athanasian creed. You need Wik to *understand* it in its historical context.

> To answer your first question, the Church defines which beliefs are dogma

Then point me to where I can buy a book or books which is the final word on Christian dogma. Then I can verify for myself what parts of this article are dogma and which are opinion. Don't say the bible because it doesn't mention eternal generation.

>For Orthodox at least, it's a """"theological opinion"""" that Mary lived a sinless 
>life

Ah huh! But for Catholics it is DOGMA. Thus what is and isn't dogma the OPINION of different churches and persons.

At the end of the day folks, I have taken a quote from a church father that directly addresses the issue of """"eternally begotten"""" to explain to the reader the meaning. To take it down you would have to show either

a) Augustine was out of step with the rest of the church at this point.
b) The church was so confused, there are too many theories to discuss.

But to just say """"let it be a mystery! Don't tell them what it means!"""", sorry that doesn't wash.

"""
zxbw49bfr7t8HCoKSC+zm+MfeSk=,"""

Removed the """"Billionaires"""" talk redirect.  """
aZ2Q7AAY7N1XJUIZQrgfPNYwFKo=,"Sounds good.  Could you mention it on WP:VP?  I am going to sleep now.   "
tlHfkkU/aZ1y6IizGx7cT/VLJFY=,"Dhruva

When you get the time, and if you know about the myth can you write about Dhruva, even if it is a stub? I have provided a link from Ursa Major constellation talking about the myth of Dhruva (Pole Star). Thanks  "
Zzp3YLyXIOMRSgdQIAy2n0DRlUI=,"""* ""Netherlands New Guinea""? Are you trying to figure out the old term for the region? The name as it was actually called by people during the 20th century until 1962, was Dutch New Guinea; though I think ""Netherlands New Guinea"" may have been the offical designation since WW-II. 
 The reason westerners then started to call it """"West Papua"""" was because it was no longer 'Dutch', and """"West Papua"""" is the shorest & easiest description so you knew percisely where you were talking about; Indonesia was using something that no-one could pronounce or remember straight. It's only coincidence that it was also what the Papuans had decided they wanted their nation called. """"West Papua"""" remains the simplist geographic description that people will most commonly try to refer to it as.
 A person says he's from West Papua, you know what he means; he says he's from Papua, you assume he's form PNG.
"""
iZLS5sZXkDebsCxBF7wPF8JcCsc=,"YMMV, but I hear this one a lot and so consider it part of the political discourse.  Also, history books might be too high a standard; I doubt Chandra Levy will make that cut either, but she deserves an article here.  V "
aaV8dPTxBM3jmQmfr5UBuv9vZE4=," Bones in the human body 

How many bones in the human body? There's a discussion on this subject at Talk:200 (number), also involving movies.  "
HNZQhwxDBUD3/f1XnGjzOvFLguI=,"No, you've been using a lousy definition of socialism which is not on the Wiki, but which you think should be.  "
rn32npkPg2mrOJZkJ8diKZpKygE=,"""

(Ivo Banac)...A bit of nonteleological history
One of the great problems is that our understanding of the common and individual histories of the South Slavs and the other peoples of southeastern Europe has not significantly benefited from critical historiography. This is because nationalist historiographies regularly have explained modern developments as an aspect of unilinear design. We have been taught to see connections that may be of our own making. For example, if we look at a current political map of the area and compare it to that from the era of settlements we will see that the present political divisions do not correspond to those from the early medieval period. Croatia is mainly a coastal area from the Rasa River in Istria to the Cetina River, a little bit to the east of the city of Split. Down the coast from the original Croatia, we have a row of unfamiliar Slavic territories that Constantine VII Porphyrogenitus, the tenth-century Byzantine emperor-historian, called Pagania (literally, land of the pagans), Zachlumia (most of present-day eastern Herzegovina, with the Croatian peninsula of Peljesac), Terbounia (the Trebinje area of eastern Herzegovina, with Dubrovnik and its eastern coastal environs), and Dioclea (the southern portions of contemporary Montenegro with the Bay of Kotor and the northwesternmost portions of present-day Albania around Lake Skadar/Shkoder). Serbia is located in the hinterland of Zachlumia, Terbounia, and Dioclea, its center around Ras, near today's Novi Pazar, in the Sandzak. Bosnia was apparently within this territory, but represented a negligible area around the source of the Bosna River, where we now find Sarajevo and its environs. And Dalmatia? In the tenth-century this was a necklace of Byzantine-ruled Roman coastal cities and island territories, from Krk in the north to Ulcinj in the south.

Moreover, modern territoriality required a tradition that was itself a product of modernity. Thus, unrelated traditions were merged to produce an idea of ethnic-as opposed to cultural-continuity. The Croat historical tradition goes back to the Chronicle of the Priest of Dioclea (a twelfth-century text from Bar in contemporary Montenegro) and its various translations (for example, Marko Marulic, 1510), which were in turn incorporated into the Early Modern """"Slavic"""" and """"Dalmatian"""" histories of Mavro Orbin (1601) and Ivan Lucic (Ioannes Lucius, 1666). These works then became material for the Croatianizing work of Pavao Ritter Vitezovic (Croatia rediviva, 1700), who was the most important influence on the revivalist generation of Ljudevit Gaj (1809-1872) and that of postrevival integral nationalists like Ante Starcevic (1823-1896). Curiously, the same histories (Orbin's) were Serbianized through the translations of Sava Vladislavic (1722), which then influenced the pioneering Serbian histories of Jovan Rajic (1794), and were Bulgarianized in the history of Paisij Hilandarski (1762). The Bosnian historical tradition was somewhat more self-contained. It combined the Franciscan memory of medieval Bosnian statehood with the experiences of Muslim ayan (notable) selfrule to argue for a uninational Bosnia (for example, Antun Knezevic, whose book was published between 1884 and 1887).

Clearly, something has happened in the span of ten centuries. Pagania, Zachlumia, and Terbounia have disappeared. The center of Croatia has migrated from the Adriatic to the north, into medieval Slavonia (literally, Slavic land), with Zagreb at its head. This happened in stages. During the High Middle Ages, the heart of Croatia was on the Una River, now in northwestern Bosnia. This territory (Turkish Croatia) was lost to the Ottomans in the sixteenth century and became a part of Bosnia. During the Habsburg reconquest and the concomitant Venetian operations in the seventeenth century, the framework of modern Croatia emerged in two extended shanks-one, to the north, to modern Slavonia; the other, in the south, in modern Dalmatia. At the same time, the Zagreb area, which was only dubiously Croatian in the early Middle Ages, became the heart of modern Croatia.

The story of Serbia is not much different. Serbia first migrated to the coast and assimilated Dioclea. Then it moved to the Ibar-Morava valleys; then toward the valleys of Struma and Vardar in Macedonia. It reached the Danube only as an Ottoman vassal in the fifteenth century. And its modern capital, Belgrade, became truly Serbian only in the course of Karadjordje's uprising in 1806. Bosnia, too, expanded under Ban (or prorex) Kulin (r. 1180-1204) into the Donji Kraji (literally, Lower Lands) around the Vrbas River and the Soli (literally, Salt Lands; for centuries, Ottoman, then modern Tuzla) and Usora, in its present northeastern corner. Later on, at the height of its power in fourteenth century, Bosnia expanded into Hum (Herzegovina) and the Drina River valley. The westernmost regions were inc"
